Date;Day;DOW;Holiday;Influenza;Iws;PM10_lag0;PMc_lag0;Ir;NO2_lag0;O3_lag0;CO_lag0;PM25_lag1;PM10_lag1;Is;SO2_lag1;NO2_lag1;O3_lag1;CO_lag1;PM25_lag2;PM10_lag2;PMc_lag2;SO2_lag2;NO2_lag2;O3_lag2;CO_lag2;PM25_lag3;PM10_lag3;PMc_lag3;SO2_lag3;NO2_lag3;O3_lag3;CO_lag3;PM25_lag4;PM10_lag4;PMc_lag4;SO2_lag4;NO2_lag4;O3_lag4;CO_lag4;PM25_lag5;PM10_lag5;PMc_lag5;SO2_lag5;NO2_lag5;O3_lag5;CO_lag5;PM25_lag01;PM10_lag01;PMc_lag01;SO2_lag01;NO2_lag01;O3_lag01;CO_lag01;PM25_lag02;PM10_lag02;PMc_lag02;SO2_lag02;NO2_lag02;O3_lag02;CO_lag02;PM25_lag03;PM10_lag03;PMc_lag03;SO2_lag03;NO2_lag03;O3_lag03;CO_lag03;temp_lag0;temp_lag14;humid_lag0;Totalheart;Hypertension;CHD;Arrhythmia;Heartfailure;Cerebrovascular;Total_cardio;Totalheart_man;Hypertension_man;CHD_man;Other_man;Arrhythmia_man;Heartfailure_man;Cerebrovascular_man;Total_cardio_man;Totalheart_woman;Hypertension_woman;CHD_woman;Other_woman;Arrhythmia_woman;Heartfailure_woman;Cerebrovascular_woman;Total_cardio_woman;Totalheart_age1;Hypertension_age1;CHD_age1;Other_age1;Arrhythmia_age1;Heartfailure_age1;Cerebrovascular_age1;Total_cardio_age1;Totalheart_age2;Hypertension_age2;CHD_age2;Other_age2;Arrhythmia_age2;Heartfailure_age2;Cerebrovascular_age2;Total_cardio_age2;Total_Res;URTI;LRTI;AECOPD;Asthma;Total_res_man;URTI_man;LRTI_man;AECOPD_man;Asthma_man;Total_woman;URTI_woman;LRTI_woman;AECOPD_woman;Asthma_woman;Total_age1;URTI_age1;LRTI_age1;AECOPD_age1;Asthma_age1;Total_age2;URTI_age2;LRTI_age2;AECOPD_age2;Asthma_age2;Total_age3;URTI_age3;LRTI_age3;AECOPD_age3;Asthma_age3;Total_age4;URTI_age4;LRTI_age4;AECOPD_age4;Asthma_age4;all0;all1;URTI0;URTI1;LRTI0;LRTI1;Asthma0;Asthma1;AECOPD0;AECOPD1;xxx
28/07/2013;209;7;1;0;116.4;;;;;;;117.19;;;;;;;35;;;;;;;123.93;;;;;;;172.31;;;;;;;55.56;;;;;;;116.8;;;;;;;89.53;;;;;;;98.13;;;;;;;28.26;26.05;68.84;79;28;22;8;8;68;147;36;10;11;8;2;5;36;72;43;18;11;5;6;3;32;75;34;12;10;6;3;3;37;71;45;16;12;7;5;5;31;76;308;197;88;1;9;124;78;35;1;3;184;119;53;0;6;17;10;7;0;0;146;116;22;0;3;89;51;30;0;4;56;20;29;1;2;262;46;183;14;61;27;8;1;;1;1
29/07/2013;210;1;0;0;65.75;;;;;;;116.4;;;;;;;117.19;;;;;;;35;;;;;;;123.93;;;;;;;172.31;;;;;;;91.08;;;;;;;99.78;;;;;;;83.59;;;;;;;27.49;26.31;75.12;78;36;23;5;2;86;164;36;15;13;3;4;1;53;89;42;21;10;9;1;1;33;75;31;15;6;9;1;0;38;69;47;21;17;3;4;2;48;95;297;193;82;2;9;139;89;41;2;3;158;104;41;0;6;13;6;7;0;0;143;119;17;0;3;73;51;15;0;4;68;17;43;2;2;239;58;179;14;44;38;8;1;;2;1
30/07/2013;211;2;0;0;65.94;;;;;;;65.75;;;;;;;116.4;;;;;;;117.19;;;;;;;35;;;;;;;123.93;;;;;;;65.85;;;;;;;82.7;;;;;;;91.32;;;;;;;27.49;26.41;73.82;85;34;27;8;5;72;157;43;17;15;4;4;3;47;90;42;17;12;7;4;2;25;67;39;14;15;4;5;1;40;79;46;20;12;7;3;4;32;78;330;204;105;1;12;152;88;51;1;9;178;116;54;0;3;20;15;5;0;0;163;120;32;0;5;81;54;21;0;5;66;15;47;1;2;275;55;192;12;64;41;11;1;1;;1
31/07/2013;212;3;0;0;191.63;;;;;;;65.94;;;;;;;65.75;;;;;;;116.4;;;;;;;117.19;;;;;;;35;;;;;;;128.79;;;;;;;107.77;;;;;;;109.93;;;;;;;26.16;26.46;73.51;52;21;19;7;0;87;139;23;10;8;3;2;0;55;78;29;11;11;2;5;0;32;61;19;8;5;3;3;0;47;66;33;13;14;2;4;0;40;73;259;143;98;2;6;119;68;42;0;2;140;75;56;2;4;7;4;3;0;0;128;91;34;0;0;66;36;22;0;3;58;12;39;2;3;207;52;132;11;64;34;3;3;;2;1
01/08/2013;213;4;0;0;206.44;;;;;;;191.63;;;;;;;65.94;;;;;;;65.75;;;;;;;116.4;;;;;;;117.19;;;;;;;199.04;;;;;;;154.67;;;;;;;132.44;;;;;;;23.23;26.34;85.32;68;32;23;5;4;95;163;34;15;16;1;1;1;54;88;34;17;7;3;4;3;41;75;31;18;6;3;3;1;42;73;37;14;17;1;2;3;53;90;238;121;100;3;9;114;53;51;2;5;124;68;49;1;4;7;4;3;0;0;100;71;23;0;2;58;32;20;0;6;73;14;54;3;1;180;58;115;6;53;47;8;1;;3;1
02/08/2013;214;5;0;0;33.27;;;;;;;206.44;;;;;;;191.63;;;;;;;65.94;;;;;;;65.75;;;;;;;116.4;;;;;;;119.86;;;;;;;143.78;;;;;;;124.32;;;;;;;25.08;26.34;79.67;81;27;33;2;2;78;159;38;9;18;9;0;2;50;88;43;18;15;8;2;0;28;71;29;12;8;9;0;0;42;71;52;15;25;8;2;2;36;88;235;126;84;2;11;105;46;46;2;3;130;80;38;0;8;10;6;2;0;1;95;72;19;0;1;61;36;13;0;5;69;12;50;2;4;177;58;116;10;40;44;9;2;;2;1
03/08/2013;215;6;1;0;51.27;;;;;;;33.27;;;;;;;206.44;;;;;;;191.63;;;;;;;65.94;;;;;;;65.75;;;;;;;42.27;;;;;;;96.99;;;;;;;120.65;;;;;;;25.97;26.31;71.2;70;43;10;5;3;65;135;24;13;5;4;0;2;37;61;46;30;5;5;5;1;28;74;41;27;5;8;0;1;31;72;29;16;5;1;5;2;34;63;291;166;99;4;6;143;76;54;2;1;148;90;45;2;5;20;15;5;0;0;118;79;29;0;2;77;51;19;1;1;76;21;46;3;3;236;55;156;10;61;38;3;3;2;2;1
04/08/2013;216;7;1;0;22.19;120.82;103.4;7.33;46.57;287.64;1.13;51.27;;;;;;;33.27;;;;;;;206.44;;;;;;;191.63;;;;;;;65.94;;;;;;;36.73;120.82;103.4;7.33;46.57;287.64;1.13;35.58;120.82;103.4;7.33;46.57;287.64;1.13;78.29;120.82;103.4;7.33;46.57;287.64;1.13;26.4;26.32;76.39;70;27;23;8;0;65;135;36;11;12;9;4;0;38;74;34;16;11;3;4;0;27;61;40;19;9;7;5;0;30;70;30;8;14;5;3;0;35;65;264;157;89;4;4;128;68;51;3;3;136;89;38;1;1;14;8;6;0;0;99;78;19;0;0;89;53;25;1;4;62;18;39;3;0;212;52;145;12;54;35;4;;1;3;1
05/08/2013;217;1;0;0;42.23;63.55;24.8;5.9;42;101.09;1.08;22.19;120.82;103.4;7.33;46.57;287.64;1.13;51.27;;;;;;;33.27;;;;;;;206.44;;;;;;;191.63;;;;;;;32.21;92.19;64.1;6.62;44.29;194.37;1.11;38.56;92.19;64.1;6.62;44.29;194.37;1.11;37.24;92.19;64.1;6.62;44.29;194.37;1.11;24.73;26.27;78.42;69;36;22;5;3;83;152;35;16;15;1;2;1;55;90;34;20;7;2;3;2;28;62;32;18;10;2;1;1;53;85;37;18;12;1;4;2;30;67;254;132;99;3;8;111;49;49;3;5;143;83;50;0;3;7;3;4;0;0;119;90;23;0;1;63;27;25;0;5;65;12;47;3;2;205;49;127;5;58;41;8;;;3;1
06/08/2013;218;2;0;0;117.94;202.73;91.09;8.5;58.5;233.43;1.53;42.23;63.55;24.8;5.9;42;101.09;1.08;22.19;120.82;103.4;7.33;46.57;287.64;1.13;51.27;;;;;;;33.27;;;;;;;206.44;;;;;;;80.09;133.14;57.95;7.2;50.25;167.26;1.31;60.79;129.03;73.1;7.24;49.02;207.39;1.25;58.41;129.03;73.1;7.24;49.02;207.39;1.25;27.86;26.44;81.42;66;25;23;9;2;78;144;34;16;10;5;3;0;55;89;32;9;13;2;6;2;23;55;32;14;9;5;3;1;43;75;34;11;14;2;6;1;35;69;222;132;69;0;9;86;43;32;0;5;136;89;37;0;4;6;5;0;0;1;103;80;17;0;1;56;33;14;0;3;57;14;38;0;4;177;45;123;9;36;33;7;2;;;1
07/08/2013;219;3;0;0;83.06;23.11;;8.58;35.93;243.86;1.27;117.94;202.73;91.09;8.5;58.5;233.43;1.53;42.23;63.55;24.8;5.9;42;101.09;1.08;22.19;120.82;103.4;7.33;46.57;287.64;1.13;51.27;;;;;;;33.27;;;;;;;100.5;112.92;91.09;8.54;47.22;238.65;1.4;81.08;96.46;57.95;7.66;45.48;192.79;1.29;66.36;102.55;73.1;7.58;45.75;216.51;1.25;24.65;26.2;84.76;65;26;21;6;0;88;153;21;7;4;8;2;0;44;65;44;19;17;4;4;0;44;88;33;14;8;6;5;0;46;79;32;12;13;6;1;0;42;74;204;114;72;3;6;94;51;32;2;3;110;63;40;1;3;9;8;1;0;0;79;60;17;0;0;55;30;16;0;3;61;16;38;3;3;156;48;104;10;40;32;4;2;;3;1
08/08/2013;220;4;0;0;34.12;76;68;8.08;52.27;189.47;1.13;83.06;23.11;;8.58;35.93;243.86;1.27;117.94;202.73;91.09;8.5;58.5;233.43;1.53;42.23;63.55;24.8;5.9;42;101.09;1.08;22.19;120.82;103.4;7.33;46.57;287.64;1.13;51.27;;;;;;;58.59;49.56;68;8.33;44.1;216.67;1.2;78.37;100.61;79.55;8.39;48.9;222.25;1.31;69.34;91.35;61.3;7.77;47.18;191.96;1.25;25.87;26.01;77.21;75;40;24;2;2;66;141;39;16;15;5;1;2;39;78;36;24;9;2;1;0;27;63;31;19;9;2;1;0;35;66;44;21;15;5;1;2;31;75;244;140;82;3;9;117;67;41;1;5;127;73;41;2;4;1;0;1;0;0;115;86;23;0;0;65;43;14;1;5;63;11;44;2;4;187;57;131;9;41;41;6;3;1;2;1
09/08/2013;221;5;0;0;38.19;79.5;48.2;10;54.47;236.29;1.06;34.12;76;68;8.08;52.27;189.47;1.13;83.06;23.11;;8.58;35.93;243.86;1.27;117.94;202.73;91.09;8.5;58.5;233.43;1.53;42.23;63.55;24.8;5.9;42;101.09;1.08;22.19;120.82;103.4;7.33;46.57;287.64;1.13;36.16;77.75;58.1;9.04;53.37;212.88;1.1;51.79;59.54;58.1;8.89;47.56;223.21;1.15;68.33;95.34;69.1;8.79;50.29;225.76;1.25;26.92;26.14;70.25;64;28;20;5;1;105;169;24;11;6;5;2;0;65;89;40;17;14;5;3;1;40;80;27;10;7;7;3;0;57;84;37;18;13;3;2;1;48;85;227;111;93;2;7;96;52;34;2;2;131;59;59;0;5;6;2;3;0;0;101;74;24;0;0;57;27;23;1;2;63;8;43;1;5;175;52;106;5;55;38;4;3;1;1;1
10/08/2013;222;6;1;0;72.94;167.36;97.45;11.67;59.21;292.36;1.13;38.19;79.5;48.2;10;54.47;236.29;1.06;34.12;76;68;8.08;52.27;189.47;1.13;83.06;23.11;;8.58;35.93;243.86;1.27;117.94;202.73;91.09;8.5;58.5;233.43;1.53;42.23;63.55;24.8;5.9;42;101.09;1.08;55.57;123.43;72.83;10.84;56.84;264.33;1.1;48.42;107.62;71.22;9.92;55.32;239.37;1.11;57.08;86.49;71.22;9.58;50.47;240.5;1.15;28.36;26.41;74.6;43;19;13;8;2;46;89;18;6;9;0;2;1;27;45;25;13;4;1;6;1;19;44;13;6;5;0;2;0;25;38;30;13;8;1;6;2;21;51;252;142;87;3;6;133;68;48;3;3;119;74;39;0;3;3;1;1;0;1;106;75;25;0;1;81;51;20;0;4;62;15;41;3;0;200;52;131;11;51;36;6;;;3;1
11/08/2013;223;7;1;0;140.94;224;92.14;18.46;52.79;290.08;1.93;72.94;167.36;97.45;11.67;59.21;292.36;1.13;38.19;79.5;48.2;10;54.47;236.29;1.06;34.12;76;68;8.08;52.27;189.47;1.13;83.06;23.11;;8.58;35.93;243.86;1.27;117.94;202.73;91.09;8.5;58.5;233.43;1.53;106.94;195.68;94.8;15.07;56;291.22;1.53;84.02;156.95;79.26;13.38;55.49;272.91;1.37;71.55;136.72;76.45;12.05;54.69;252.05;1.31;27.05;26.33;85.32;42;18;19;2;2;53;95;16;8;7;0;0;1;29;45;26;10;12;1;2;1;24;50;16;6;9;1;0;0;31;47;26;12;10;0;2;2;22;48;242;150;75;0;9;104;66;30;0;2;138;84;45;0;7;5;3;2;0;0;110;86;19;0;2;63;41;16;0;3;64;20;38;0;4;193;49;141;9;40;35;6;3;;;1
12/08/2013;224;1;0;0;91.47;53.88;;15.42;44.07;140.23;1.47;140.94;224;92.14;18.46;52.79;290.08;1.93;72.94;167.36;97.45;11.67;59.21;292.36;1.13;38.19;79.5;48.2;10;54.47;236.29;1.06;34.12;76;68;8.08;52.27;189.47;1.13;83.06;23.11;;8.58;35.93;243.86;1.27;116.21;138.94;92.14;16.94;48.43;215.16;1.7;101.78;148.41;94.8;15.18;52.02;240.89;1.51;85.89;131.19;79.26;13.89;52.64;239.74;1.4;25.4;26.18;84.93;65;33;16;6;7;91;156;31;10;12;2;3;4;64;95;34;23;4;1;3;3;27;61;24;15;6;0;1;2;47;71;41;18;10;3;5;5;44;85;250;145;79;3;9;98;52;37;2;4;152;93;42;1;5;7;4;3;0;0;107;84;15;0;1;70;42;17;0;7;66;15;44;3;1;200;50;137;8;42;37;8;1;;3;1
13/08/2013;225;2;0;0;75.19;89;19.2;19.83;37.79;145.71;1.2;91.47;53.88;;15.42;44.07;140.23;1.47;140.94;224;92.14;18.46;52.79;290.08;1.93;72.94;167.36;97.45;11.67;59.21;292.36;1.13;38.19;79.5;48.2;10;54.47;236.29;1.06;34.12;76;68;8.08;52.27;189.47;1.13;83.33;71.44;19.2;17.63;40.93;142.97;1.34;102.53;122.29;55.67;17.9;44.88;192.01;1.53;95.14;133.56;69.6;16.35;48.47;217.1;1.43;27.34;26.17;80.35;77;33;31;6;0;66;143;28;11;13;3;1;0;28;56;49;22;18;4;5;0;38;87;33;15;11;3;4;0;26;59;44;18;20;4;2;0;40;84;239;124;99;2;8;110;53;52;0;3;129;71;47;2;5;6;0;6;0;0;106;77;24;0;1;54;29;21;0;2;73;18;48;2;5;185;54;113;11;61;38;5;3;;2;1
14/08/2013;226;3;0;0;83.81;83.62;11.5;12.42;39.36;157.07;1.2;75.19;89;19.2;19.83;37.79;145.71;1.2;91.47;53.88;;15.42;44.07;140.23;1.47;140.94;224;92.14;18.46;52.79;290.08;1.93;72.94;167.36;97.45;11.67;59.21;292.36;1.13;38.19;79.5;48.2;10;54.47;236.29;1.06;79.5;86.31;15.35;16.13;38.58;151.39;1.2;83.49;75.5;15.35;15.89;40.41;147.67;1.29;97.85;112.63;40.95;16.53;43.5;183.27;1.45;27.42;26.25;78.74;63;29;17;3;2;78;141;24;9;7;5;2;1;46;70;39;20;10;7;1;1;32;71;26;15;4;6;1;0;40;66;37;14;13;6;2;2;38;75;230;136;72;3;11;102;57;35;2;5;128;79;37;1;6;3;2;0;0;0;96;73;18;0;1;64;43;15;0;4;67;18;39;3;6;176;54;127;9;36;36;6;5;;3;1
15/08/2013;227;4;0;0;92.76;127.67;42.89;6.21;48.56;238.13;1.18;83.81;83.62;11.5;12.42;39.36;157.07;1.2;75.19;89;19.2;19.83;37.79;145.71;1.2;91.47;53.88;;15.42;44.07;140.23;1.47;140.94;224;92.14;18.46;52.79;290.08;1.93;72.94;167.36;97.45;11.67;59.21;292.36;1.13;88.29;105.65;27.2;9.32;43.96;197.6;1.19;83.92;100.1;24.53;12.82;41.9;180.3;1.19;85.81;88.54;24.53;13.47;42.45;170.29;1.26;28.61;26.63;80.68;59;31;17;6;3;102;161;29;14;10;2;2;1;57;86;30;17;7;0;4;2;45;75;25;14;7;2;2;0;47;72;34;17;10;0;4;3;55;89;234;127;88;2;6;116;60;44;1;3;118;67;44;1;3;10;6;3;0;1;88;72;14;0;0;69;32;29;0;4;67;17;42;2;1;179;55;117;10;50;38;5;1;;2;1
16/08/2013;228;5;0;0;126.65;131.33;45.67;7.14;52.5;236;1.94;92.76;127.67;42.89;6.21;48.56;238.13;1.18;83.81;83.62;11.5;12.42;39.36;157.07;1.2;75.19;89;19.2;19.83;37.79;145.71;1.2;91.47;53.88;;15.42;44.07;140.23;1.47;140.94;224;92.14;18.46;52.79;290.08;1.93;109.71;129.5;44.28;6.68;50.53;237.07;1.56;101.07;114.21;33.35;8.59;46.81;210.4;1.44;94.6;107.91;29.82;11.4;44.55;194.23;1.38;28.11;26.86;84.55;60;32;21;4;1;70;130;32;12;14;1;4;1;39;71;28;20;7;1;0;0;31;59;27;17;7;2;1;0;36;63;33;15;14;0;3;1;34;67;193;86;92;1;7;83;33;43;0;2;110;53;49;1;5;6;4;2;0;0;69;42;25;0;0;53;27;19;0;4;65;13;46;1;3;138;55;78;8;51;41;4;3;;1;1
17/08/2013;229;6;1;0;127.24;47.64;;8;70.81;194;1.76;126.65;131.33;45.67;7.14;52.5;236;1.94;92.76;127.67;42.89;6.21;48.56;238.13;1.18;83.81;83.62;11.5;12.42;39.36;157.07;1.2;75.19;89;19.2;19.83;37.79;145.71;1.2;91.47;53.88;;15.42;44.07;140.23;1.47;126.95;89.49;45.67;7.57;61.66;215;1.85;115.55;102.21;44.28;7.12;57.29;222.71;1.63;107.62;97.57;33.35;8.44;52.81;206.3;1.52;28.88;27.07;58.98;55;28;16;5;1;58;113;20;9;6;4;0;1;36;56;35;19;10;1;5;0;22;57;24;13;5;3;3;0;26;50;31;15;11;2;2;1;32;63;242;121;97;3;13;106;52;43;1;4;136;69;54;2;9;9;6;3;0;0;93;59;27;0;5;66;40;18;0;4;74;16;49;3;4;181;61;110;11;55;42;9;4;1;2;1
18/08/2013;230;7;1;0;14.88;47.57;33.08;5.93;34.75;105.44;1.35;127.24;47.64;;8;70.81;194;1.76;126.65;131.33;45.67;7.14;52.5;236;1.94;92.76;127.67;42.89;6.21;48.56;238.13;1.18;83.81;83.62;11.5;12.42;39.36;157.07;1.2;75.19;89;19.2;19.83;37.79;145.71;1.2;71.06;47.61;33.08;6.97;52.78;149.72;1.56;89.59;75.51;39.38;7.02;52.69;178.48;1.68;90.38;88.55;40.55;6.82;51.66;193.39;1.56;27.02;27.11;52.12;56;26;14;7;3;42;98;21;9;9;3;0;0;20;41;35;17;5;3;7;3;22;57;29;16;8;4;1;0;22;51;27;10;6;2;6;3;20;47;264;159;79;2;12;111;67;38;1;1;153;92;41;1;11;11;9;2;0;0;119;97;12;0;5;63;33;21;0;4;71;20;44;2;3;204;60;143;16;42;37;9;3;;2;1
19/08/2013;231;1;0;0;21.41;58.45;35.64;4.71;54.56;178.06;1.06;14.88;47.57;33.08;5.93;34.75;105.44;1.35;127.24;47.64;;8;70.81;194;1.76;126.65;131.33;45.67;7.14;52.5;236;1.94;92.76;127.67;42.89;6.21;48.56;238.13;1.18;83.81;83.62;11.5;12.42;39.36;157.07;1.2;18.15;53.01;34.36;5.32;44.66;141.75;1.21;54.51;51.22;34.36;6.21;53.37;159.17;1.39;72.55;71.25;38.13;6.45;53.16;178.38;1.53;25.74;27.19;60.21;76;34;22;4;5;80;156;39;16;11;7;2;3;48;87;37;18;11;4;2;2;32;69;26;12;6;5;1;2;46;72;50;22;16;6;3;3;34;84;247;126;101;1;5;104;56;40;1;1;143;70;61;0;4;5;3;2;0;0;123;91;23;0;3;40;21;15;0;1;79;11;61;1;1;181;66;119;7;49;52;4;1;;1;1
20/08/2013;232;2;0;0;83.56;132.6;55.4;11.15;65.6;184.27;1.88;21.41;58.45;35.64;4.71;54.56;178.06;1.06;14.88;47.57;33.08;5.93;34.75;105.44;1.35;127.24;47.64;;8;70.81;194;1.76;126.65;131.33;45.67;7.14;52.5;236;1.94;92.76;127.67;42.89;6.21;48.56;238.13;1.18;52.49;95.53;45.52;7.93;60.08;181.17;1.47;39.95;79.54;41.37;7.26;51.64;155.92;1.43;61.77;71.57;41.37;7.45;56.43;165.44;1.51;25.26;27;70.78;60;19;20;5;1;60;120;28;11;10;6;1;0;40;68;32;8;10;9;4;1;20;52;31;9;11;8;3;0;32;63;29;10;9;7;2;1;28;57;257;157;89;1;3;115;72;38;1;1;142;85;51;0;2;13;10;2;0;0;119;92;22;0;2;62;41;19;0;0;63;14;46;1;1;209;48;149;8;50;39;2;1;1;;1
21/08/2013;233;3;0;0;103.18;69.5;17;6.36;58.88;179.44;2;83.56;132.6;55.4;11.15;65.6;184.27;1.88;21.41;58.45;35.64;4.71;54.56;178.06;1.06;14.88;47.57;33.08;5.93;34.75;105.44;1.35;127.24;47.64;;8;70.81;194;1.76;126.65;131.33;45.67;7.14;52.5;236;1.94;93.37;101.05;36.2;8.76;62.24;181.86;1.94;69.38;86.85;36.01;7.41;59.68;180.59;1.65;55.76;77.03;35.28;7.04;53.45;161.8;1.57;25.28;27.04;74.82;72;33;16;6;2;76;148;32;12;8;8;4;0;51;83;40;21;8;7;2;2;25;65;38;16;8;10;3;1;42;80;34;17;8;5;3;1;34;68;228;126;87;3;3;111;56;46;2;2;117;70;41;1;1;5;5;0;0;0;90;71;17;0;0;63;37;21;0;1;70;13;49;3;2;167;61;116;10;44;43;1;2;;3;1
22/08/2013;234;4;0;0;95.13;141.57;52.46;8.62;71.73;149;1.88;103.18;69.5;17;6.36;58.88;179.44;2;83.56;132.6;55.4;11.15;65.6;184.27;1.88;21.41;58.45;35.64;4.71;54.56;178.06;1.06;14.88;47.57;33.08;5.93;34.75;105.44;1.35;127.24;47.64;;8;70.81;194;1.76;99.16;105.54;34.73;7.49;65.31;164.22;1.94;93.96;114.56;41.62;8.71;65.4;170.9;1.92;75.82;100.53;40.13;7.71;62.69;172.69;1.71;23.81;26.9;80.61;57;24;22;4;2;75;132;27;13;10;3;1;0;48;75;30;11;12;2;3;2;27;57;22;11;5;4;2;0;41;63;35;13;17;1;2;2;34;69;222;103;103;3;5;104;44;50;3;2;118;59;53;0;3;6;3;3;0;0;85;51;29;0;1;56;29;22;0;2;75;20;49;3;2;157;65;88;15;59;44;3;2;;3;1
23/08/2013;235;5;0;0;85.31;17.5;;7.54;76.93;95.6;1.81;95.13;141.57;52.46;8.62;71.73;149;1.88;103.18;69.5;17;6.36;58.88;179.44;2;83.56;132.6;55.4;11.15;65.6;184.27;1.88;21.41;58.45;35.64;4.71;54.56;178.06;1.06;14.88;47.57;33.08;5.93;34.75;105.44;1.35;90.22;79.54;52.46;8.08;74.33;122.3;1.85;94.54;76.19;34.73;7.51;69.18;141.35;1.9;91.8;90.29;41.62;8.42;68.29;152.08;1.89;25.47;26.79;65.96;64;38;15;3;2;73;137;32;20;9;2;0;1;46;78;32;18;6;4;3;1;27;59;28;21;5;1;1;0;38;66;36;17;10;5;2;2;35;71;215;97;99;3;8;105;46;47;3;4;110;51;52;0;4;1;1;0;0;0;85;61;21;0;1;63;30;25;0;4;66;5;53;3;3;161;54;95;2;54;45;6;2;;3;1
24/08/2013;236;6;1;0;30.94;73.69;42.75;8.62;69.27;132.87;1.06;85.31;17.5;;7.54;76.93;95.6;1.81;95.13;141.57;52.46;8.62;71.73;149;1.88;103.18;69.5;17;6.36;58.88;179.44;2;83.56;132.6;55.4;11.15;65.6;184.27;1.88;21.41;58.45;35.64;4.71;54.56;178.06;1.06;58.13;45.6;42.75;8.08;73.1;114.24;1.44;70.46;77.59;47.61;8.26;72.64;125.82;1.58;78.64;75.57;37.4;7.79;69.2;139.23;1.69;25.57;26.59;60.56;66;34;17;6;3;66;132;27;11;9;3;3;1;33;60;39;23;8;3;3;2;33;72;29;18;5;2;3;1;33;62;37;16;12;4;3;2;33;70;241;138;80;2;10;106;60;36;2;3;135;78;44;0;7;6;3;3;0;0;107;78;23;0;1;74;45;18;1;5;54;12;36;1;4;194;47;128;10;47;33;8;2;1;1;1
25/08/2013;237;7;1;0;33.31;91.07;57.53;6.85;69.2;189.4;1.06;30.94;73.69;42.75;8.62;69.27;132.87;1.06;85.31;17.5;;7.54;76.93;95.6;1.81;95.13;141.57;52.46;8.62;71.73;149;1.88;103.18;69.5;17;6.36;58.88;179.44;2;83.56;132.6;55.4;11.15;65.6;184.27;1.88;32.13;82.38;50.14;7.74;69.24;161.14;1.06;49.85;60.75;50.14;7.67;71.8;139.29;1.31;61.17;80.96;50.91;7.91;71.78;141.72;1.45;26.02;26.51;61.62;48;22;16;7;1;54;102;15;6;5;1;3;0;39;54;33;16;11;1;4;1;15;48;23;10;6;2;5;0;27;50;25;12;10;0;2;1;27;52;201;106;72;4;6;82;40;30;3;2;119;66;42;1;4;4;1;2;0;0;79;60;9;0;3;61;33;20;2;2;57;12;41;2;1;155;46;99;7;36;36;6;;2;2;1
26/08/2013;238;1;0;0;40;91.38;51.56;9.21;56.75;236.88;1.29;33.31;91.07;57.53;6.85;69.2;189.4;1.06;30.94;73.69;42.75;8.62;69.27;132.87;1.06;85.31;17.5;;7.54;76.93;95.6;1.81;95.13;141.57;52.46;8.62;71.73;149;1.88;103.18;69.5;17;6.36;58.88;179.44;2;36.66;91.23;54.55;8.03;62.98;213.14;1.18;34.75;85.38;50.61;8.23;65.07;186.38;1.14;47.39;68.41;50.61;8.06;68.04;163.69;1.31;26.11;26.56;61.62;74;37;19;5;5;90;164;30;15;6;3;3;3;50;80;44;22;13;5;2;2;40;84;24;11;6;5;1;1;49;73;50;26;13;3;4;4;41;91;241;129;95;2;3;110;55;44;1;1;131;74;51;1;2;9;4;5;0;0;104;81;18;0;1;57;29;20;0;1;71;15;52;2;1;180;61;118;11;48;47;2;1;1;1;1
27/08/2013;239;2;0;0;69.25;118.46;50.23;14.69;53;219.06;2.13;40;91.38;51.56;9.21;56.75;236.88;1.29;33.31;91.07;57.53;6.85;69.2;189.4;1.06;30.94;73.69;42.75;8.62;69.27;132.87;1.06;85.31;17.5;;7.54;76.93;95.6;1.81;95.13;141.57;52.46;8.62;71.73;149;1.88;54.63;104.92;50.9;11.95;54.88;227.97;1.71;47.52;100.3;53.11;10.25;59.65;215.11;1.49;43.38;93.65;50.52;9.84;62.06;194.55;1.39;24.29;26.35;75.84;87;38;30;9;0;70;157;34;11;14;7;2;0;45;79;53;27;16;3;7;0;25;78;39;17;14;4;4;0;35;74;48;21;16;6;5;0;35;83;188;95;72;3;6;90;41;34;3;6;98;54;38;0;0;2;1;1;0;0;77;51;17;0;1;60;33;22;0;2;49;10;32;3;3;147;41;87;8;45;27;4;2;;3;1
28/08/2013;240;3;0;0;65.25;104.5;45.5;8.38;52.4;82.53;2.19;69.25;118.46;50.23;14.69;53;219.06;2.13;40;91.38;51.56;9.21;56.75;236.88;1.29;33.31;91.07;57.53;6.85;69.2;189.4;1.06;30.94;73.69;42.75;8.62;69.27;132.87;1.06;85.31;17.5;;7.54;76.93;95.6;1.81;67.25;111.48;47.87;11.54;52.7;150.8;2.16;58.17;104.78;49.1;10.76;54.05;179.49;1.87;51.95;101.35;51.21;9.78;57.84;181.97;1.67;23.1;26.05;87.76;50;28;12;1;3;72;122;15;9;4;2;0;0;44;59;35;19;8;4;1;3;28;63;23;15;3;3;1;1;44;67;27;13;9;3;0;2;28;55;213;120;81;5;2;101;59;37;2;0;112;61;44;3;2;11;8;3;0;0;97;73;21;0;0;53;26;23;1;1;52;13;34;4;1;172;41;112;8;53;28;1;1;1;4;1
